   778 1 18 3 1   57  24  26  29  42  33  34  34
   778 1 18 3 1   67  36  22  34  43  35  41  31
   779 2 17 1 1   90  36  51  39  35  45  56  37
   779 2 17 1 1   80  33  25  25  29  47  50  55
   780 2 16 2 2  102  54  54  54  57  64  63  38
   780 2 16 2 2  113  67  65  58  55  62  70  74
   781 2 15 5 2  110  56  46  51  62  45  44  47
   781 1 15 6 2   77  47  31  33  45  33  40  55
   782 2 17 1 1   89  47  45  51  52  53  46  72
   782 2 17 1 1   96  49  57  62  58  50  43  68
   783 2 16 2 2   92  42  43  55  46  46  56  54
   783 2 16 2 2   87  42  31  51  57  52  56  46
   784 1 16 4 2  103  56  65  55  61  60  58  66
   784 1 16 4 2   97  49  59  52  60  64  75  36
   785 1 13 3 1   94  53  42  50  46  45  42  41
   785 1 13 3 1   85  51  52  54  44  42  34  63
   786 2 18 5 2   92  45  45  46  45  46  46  57
   786 1 18 6 2    .  62  56  61  49  50  50  52
   787 2 17 5 2  111   .  73  57  62  57  55  71
   787 1 17 6 2  115  54  50  54  60  60  64  64
   788 2 17 1 1  100  49  63  49  50  45  37  46
   788 2 17 1 1   90  48  54  45  58  48  42  42
   789 2 18 1 1   99  52  44  53  40   .  44  48
   789 2 18 1 1   95  51  39   .  41  46  45  62
   790 2 16 2 2  113  63  47  53  53  49  50  57
   790 2 16 2 2   81  43  33  43  35  42  40  25
   791 2 13 5 2  123   .  61  56  53  57  59  47
   791 1 13 6 2   99  33  40  46  44  43  47  44
   792 1 14 4 2   97  53  57  57  51  59  58  47
   792 1 14 4 2   71  39  56  53  46  46  45  44
   793 2 15 2 2   83  50  40  43  59  48  47  49
   793 2 15 2 2   86  50  49  42  42  49  48  44
   794 2 16 1 1  100  42  34  42  60  45  46  48
   794 2 16 1 1   91  42  44  51  63  54  48  51
   795 2 14 1 1   77  46  44   .  48  44  56  40
   795 2 14 1 1   88  44  50  51  55  41  43  45
   796 2 14 5 2   98  30  45  36  58  46  37  48
   796 1 14 6 2   96  42  39  50  60  57  51  78
   797 1 14 3 1   92  56  51  57  40  43  43  42
   797 1 14 3 1  100  51  57  67  63  56  48  49
   798 2 14 1 1   99  45  46  42  49  32  48   .
   798 2 14 1 1   98  34  39  40  43  42  46  42
   799 1 17 4 2    .  60  56  44  51  40  50  53
   799 1 17 4 2  108  54  54  48  52  47  50  38
   800 2 15 5 2  112  62  50  61  50  59  49  48
   800 1 15 6 2  102  62  44  48  54  53  47  62
   801 2 17 5 2  120  51  67  45  54  62  55  61
   801 1 17 6 2  104  54  52  51  55  51  52  39
   802 2 15 5 2  117  59  56  58  42  49  43  69
   802 1 15 6 2   88  46  52  46  49   .  49  42
   803 1 16 4 2   68  37  46  52  57  47  46  47
   803 1 16 4 2  112  46  58  63  50  48  60  60
   804 2 17 5 2  100  37  33  38  56  61  52  56
   804 1 17 6 2  106  45  37  36  45  34  29  43
   805 2 14 2 2  109  66  52  45  60   .  50  52
   805 2 14 2 2  110  57  49  47  53  59  43  67
   806 2 16 2 2  113  57  55  50   .  62  65  45
   806 2 16 2 2  116  70  78  64  52  44  46   .
   807 2 15 5 2   91  45  50  43  48  41  42  57
   807 1 15 6 2  119  54  45  51  62   .  58  49
   808 2 17 5 2  103  53  63  53  58  55  48  54
   808 1 17 6 2  109  51  51  49  62  49  55  49
   809 1 17 3 1   96  38  57  48  44  46  47  39
   809 1 17 3 1   91  32  41  38  43  33  31  52
   810 1 16 3 1  108  65  62  58  57  53  50  39
   810 1 16 3 1   82  51  62  51  41  46  49  62
   811 2 18 1 1  124  72  65  71  53  57  64  51
   811 2 18 1 1  124  48  60  55  42  52  58  65
   812 1 14 3 1  121  60  54  66  44  39  46  69
   812 1 14 3 1  109  55  44  42  55  53  59  74
   813 2 16 5 2  100  49  53  34  42  47  48  43
   813 1 16 6 2  113  51  58   .  57  49  65  46
   814 2 14 1 1  119  75  59  67  61  63  54  58
   814 2 14 1 1  123  67  56  57  64  61  65  50
   815 2 13 5 2  107  56  56  51  64  63  58  57
   815 1 13 6 2  133  73  59  72  56  63  62  55
   816 1 15 4 2    .  60  56  50  43  46  45  44
   816 1 15 4 2   77  40  47  53  49  49  48  32
   817 2 16 5 2   91  44  38  36   .  37  45  54
   817 1 16 6 2  110  63  56  60  56  60  52  63
   818 1 16 3 1   79  38  34  38  35   .  54  57
   818 1 16 3 1   91  49  41  46  44  53  41  44
   819 2 13 2 2  131  67  69  60   .  59  59  79
   819 2 13 2 2  120  56  54  56  59   .  55  57
   820 2 15 2 2  104  48  45  41  53  50  55  63
   820 2 15 2 2   91  46  54  47  50  47  49  32
   821 2 17 2 2    .  49  50  60  44  34  51  43
   821 2 17 2 2  122  69  53  69  58  45  62  57
   822 2 14 2 2   80  43  28  47  34  42  39  38
   822 2 14 2 2   87  37  44  48  47  44  32  45
   823 2 16 1 1   71  36  40  48  38  40  45  24
   823 2 16 1 1   62  29  44  31  40  38  42  39
   824 2 15 1 1  115  63  54  67  53  49  44  62
   824 2 15 1 1  103   .  52  61  55  53  52  55
   825 2 16 5 2    .  59  53  55  61  57  50  35
   825 1 16 6 2  115  49  60  53  54  56  61  54
   826 2 16 2 2   80  36  31  34  47  41  44  49
   826 2 16 2 2   82  45  48  44  54  49  46  37
   827 2 16 5 2  112  48  39  54  62  64  57  54
   827 1 16 6 2  105  37  50  53  51  53  53  54
   828 2 14 5 2   97  42  48  44  45  48  48  47
   828 1 14 6 2  119  60  57  57  58  56  61  58
   829 2 16 1 1  104  53  59  61  58  42  45  46
   829 2 16 1 1  115  48  57  61  67  63  54  54
   830 2 16 5 2  102  46  43  51  50  58  60  48
   830 1 16 6 2   89  46  46  43   .  48  43  39
   831 2 14 1 1  120  65  70  69  57  68  60  40
   831 2 14 1 1    .  59  67  65  64   .  54  56
   832 2 16 5 2  107  42  54  50  71  64  63  60
   832 1 16 6 2  109  60  50  48  67  60  61  53
   833 2 16 2 2  100  55  51  56  37  42  45  58
   833 2 16 2 2   98  55  54  62  36  38  48  55
   834 2 17 2 2  112  58  60  67  51  50  45  49
   834 2 17 2 2  116  51  47  52   .  69  61  46
   835 2 16 1 1  118  48  49  51  65  57  58  57
   835 2 16 1 1  121  47  45  45  60  59   .  67
   836 1 14 4 2   79  39  37  35  41  44  41  46
   836 1 14 4 2   86  41  42  47  50  52  46  59
   837 2 18 5 2   95   .  44  50  46  46  45  37
   837 1 18 6 2   89  32  40  36  54  55  43  36
   838 2 16 5 2  106  47  50  51  58  43  51  43
   838 1 16 6 2   80  51  46  46  46  51  48  42
   839 2 14 1 1   90  33  36  44  46  51  57  47
   839 2 14 1 1   93  44  41  54  55  54  60  50
   840 2 14 1 1   95  60  63  64  57  53  64  35
   840 2 14 1 1   92  62  51  49  58  50  46  45
   841 2 14 2 2  103  56   .  56  69  65  58  51
   841 2 14 2 2  107  59  52  58  58  67  54  55
   842 2 15 5 2   99  40  43  54  48  65  57  58
   842 1 15 6 2   95  59  54   .  44  53  58  50
   843 2 13 5 2   72  36  30  40  47  31  30  52
   843 1 13 6 2   91  41  45  41  45  59  54  45
   844 2 15 1 1   86  46  43  54  51  41  50  33
   844 2 15 1 1   99  51  53  45  46  44   .  43
   845 2 18 1 1   74  36  28  34  41  33  34  49
   845 2 18 1 1   89  59  44  46  51  44  47  29
   846 2 15 2 2   93  45  42  47  34  43  41  50
   846 2 15 2 2  100  50  42  42  54  58  61  59
   847 1 14 4 2   99  47  46  34  52  51   .  66
   847 1 14 4 2  114  57  37  43  64  48  45   .
   848 2 17 2 2   87  31  46  41  54  58  54  46
   848 2 17 2 2  100   .  65  44  55  48  31  33
   849 2 17 2 2  134  68  69  63  53  54  59  53
   849 2 17 2 2  114  54  60  66  52  61  57  67
   850 2 16 5 2   71  33  41  39  44  44  47  57
   850 1 16 6 2   85  34  49  53  63  55  52  57
   851 2 16 5 2  114   .  61  58  47  54  49  53
   851 1 16 6 2  111  54  53  60  51  45  46  72
   852 1 15 3 1  102  50  46  42  48  53   .  56
   852 1 15 3 1  109  51  61  52  50  65  63  55
   853 2 17 2 2  105  53  53  53  48  53  46  53
   853 2 17 2 2   81  45  39  42  47  55  47  50
   854 2 15 2 2  110  36  46  40  47  47  40  47
   854 2 15 2 2   69  35  26  23  39  27  39  49
   855 1 15 4 2  104  35  38  39  49  49  54  51
   855 1 15 4 2   72  23  24  31  47  57  54  34
   856 1 14 4 2   94  47  53  50  45  46  47  55
   856 1 14 4 2  110  73  60  59  56  54  53  56
   857 1 13 4 2   80  39  41  36  41  41  38  46
   857 1 13 4 2  106  60  51  56  55  58  49  57
   858 2 15 1 1   94  48  38  36  55  45  39  54
   858 2 15 1 1  102  41  40  37  41  48  53  47
   859 2 14 2 2  124  70  74  77  56  71  64  50
   859 2 14 2 2  101  51  49  47  43  55  50  54
   860 2 15 1 1  124   .  67  66  60  74  64  46
   860 2 15 1 1  139  68  76  70  78  69  67  68
   861 1 18 3 1   85  47  46  45  54  58  55  54
   861 1 18 3 1   86  56  46  52  50  47  41  47
   862 1 17 3 1   76  40  32  30   .  47  45  54
   862 1 17 3 1   85  38  52  57  38  42  43  50
   863 2 14 2 2   74  25  29  32  33  29  30  57
   863 2 14 2 2   87  43  44  50  30  48  37  62
   864 1 16 3 1   78  42  32  44  44  44  44  50
   864 1 16 3 1   72  42  35  38  41  48  48  47
   865 2 15 5 2   95  49  49  51  49  52  51  39
   865 1 15 6 2   78  39  38  44  38  35  40  50
   866 2 14 5 2   92   .  42  46  58  42  49  39
   866 1 14 6 2   73  39  44  44  46  35  34  43
   867 2 18 1 1  108  65  64  56  46  47  51  60
   867 2 18 1 1  110  49  53  47  49  64  60  58
   868 2 17 2 2   95  48  46  46  40  48  44  47
   868 2 17 2 2   97  61  49  51  59  58  57  43
   869 2 16 5 2  103  56  47  62  43  48  44  54
   869 1 16 6 2  110  54  43  44  38  47  47  53
   870 2 17 1 1   84  41  34  40  29  32  41  41
   870 2 17 1 1   76  45  52  45  17  38  31  57
   871 2 17 5 2  111  76  68  73  50  52  52  78
   871 1 17 6 2  126   .  57  58  57  61  53  53
   872 2 17 5 2   89  47  56  50  34  46  54  60
   872 1 17 6 2   87  39  40  45  50  33  47  42
   873 2 18 5 2  113  49  57  46  49  46  45  38
   873 1 18 6 2  126  62   .  57  73  57  59  48
   874 1 15 3 1  132  68  77  75  73  64  57  48
   874 1 15 3 1  127  72  68  68  70  65  67  47
   875 1 15 3 1  136  74  67  54  74  78  73   .
   875 1 15 3 1  127  62  73  55  74  65  74  54
